Trade Date,first,second,days_left,w1,w2,ret
2009-07-23,26.25,28.449999999999999,19,95.0,5.0,-0.03492647058823528
2009-07-24,26.0,28.550000000000001,18,90.0,10.0,-0.008820182094081974
2009-07-27,26.350000000000001,28.949999999999999,17,85.0,15.0,0.013521234050656972
2009-07-28,27.300000000000001,29.850000000000001,16,80.0,20.0,0.035246821241585735
2009-07-29,27.649999999999999,30.050000000000001,15,75.0,25.0,0.011506652283351348
2009-07-30,27.050000000000001,29.300000000000001,14,70.0,30.0,-0.022566371681415953
2009-07-31,27.25,29.699999999999999,13,65.0,35.0,0.009377817853922554
2009-08-03,26.449999999999999,29.100000000000001,12,60.0,40.0,-0.025971715734234624
2009-08-04,26.300000000000001,28.850000000000001,11,55.0,45.0,-0.006906579425663417
2009-08-05,26.050000000000001,28.850000000000001,10,50.0,50.0,-0.005009563712542131
2009-08-06,26.600000000000001,28.949999999999999,9,45.0,55.0,0.011839708561020013
2009-08-07,25.649999999999999,28.050000000000001,8,40.0,60.0,-0.033073406829792984
2009-08-10,25.600000000000001,28.100000000000001,7,35.0,65.0,0.000369139904023541
2009-08-11,26.199999999999999,28.600000000000001,6,30.0,70.0,0.019651056014692303
2009-08-12,25.550000000000001,28.350000000000001,5,25.0,75.0,-0.013271162123385971
2009-08-13,25.050000000000001,27.800000000000001,4,20.0,80.0,-0.01943942133815546
2009-08-14,25.199999999999999,28.300000000000001,3,15.0,85.0,0.01577981651376148
2009-08-17,27.600000000000001,29.899999999999999,2,10.0,90.0,0.06179270702353157
2009-08-18,26.350000000000001,29.25,1,5.0,95.0,-0.02392989551735758
2009-08-19,28.760000000000002,28.350000000000001,0,0.0,100.0,-0.025236213708984656
2009-08-20,27.800000000000001,30.100000000000001,18,94.736842105263165,5.2631578947368425,-0.01940035273368612
2009-08-21,27.350000000000001,30.0,17,89.473684210526315,10.526315789473685,-0.015457115928369403
2009-08-24,27.399999999999999,29.899999999999999,16,84.21052631578948,15.789473684210526,0.0012382131631583082
2009-08-25,27.75,30.050000000000001,15,78.94736842105263,21.05263157894737,0.011456163605377823
2009-08-26,28.300000000000001,30.399999999999999,14,73.684210526315795,26.315789473684209,0.01798862894957609
2009-08-27,27.800000000000001,30.25,13,68.421052631578945,31.578947368421051,-0.014137176213060876
2009-08-28,28.100000000000001,30.5,12,63.157894736842103,36.842105263157897,0.009946583164487155
2009-08-31,28.5,30.949999999999999,11,57.89473684210526,42.10526315789474,0.01443617214454318
2009-09-01,30.050000000000001,32.25,10,52.631578947368418,47.368421052631582,0.04892176082694699
2009-09-02,30.5,32.649999999999999,9,47.368421052631582,52.631578947368418,0.01371138383410897
2009-09-03,28.949999999999999,31.25,8,42.10526315789474,57.89473684210526,-0.046505823627287834
2009-09-04,27.600000000000001,30.449999999999999,7,36.842105263157897,63.157894736842103,-0.03406622056139741
2009-09-08,26.699999999999999,29.449999999999999,6,31.578947368421051,68.421052631578945,-0.032760472610096625
2009-09-09,25.949999999999999,28.600000000000001,5,26.315789473684209,73.684210526315795,-0.028634564036460586
2009-09-10,24.449999999999999,27.350000000000001,4,21.05263157894737,78.94736842105263,-0.04715646515137217
2009-09-11,24.75,27.699999999999999,3,15.789473684210526,84.21052631578948,0.012695600826690301
2009-09-14,23.850000000000001,27.050000000000001,2,10.526315789473685,89.473684210526315,-0.025316455696202333
2009-09-15,23.5,27.149999999999999,1,5.2631578947368425,94.736842105263165,0.00197024923652811
2009-09-16,23.640000000000001,25.949999999999999,0,0.0,100.0,-0.04189769621241679
2009-09-17,26.100000000000001,27.75,24,96.0,4.0,0.005780346820809301
2009-09-18,26.75,28.350000000000001,23,92.0,8.0,0.02476496216464108
2009-09-21,26.699999999999999,28.399999999999999,22,88.0,12.0,-0.0015626162660913323
2009-09-22,26.100000000000001,28.050000000000001,21,84.0,16.0,-0.021186440677965934
2009-09-23,26.350000000000001,28.149999999999999,20,80.0,20.0,0.008556716643949747
2009-09-24,26.899999999999999,28.5,19,76.0,24.0,0.019093972295020523
2009-09-25,27.0,28.550000000000001,18,72.0,28.0,0.003225333528808161
2009-09-28,25.850000000000001,27.949999999999999,17,68.0,32.0,-0.03630531457315733
2009-09-29,25.899999999999999,27.850000000000001,16,64.0,36.0,7.540909433645382e-05
2009-09-30,26.300000000000001,27.949999999999999,15,60.0,40.0,0.010976618299376018
2009-10-01,27.800000000000001,28.75,14,56.0,44.0,0.04525222551928776
2009-10-02,27.850000000000001,28.800000000000001,13,52.0,48.0,0.00177191863349635
2009-10-05,26.800000000000001,27.949999999999999,12,48.0,52.0,-0.03370310181586966
2009-10-06,26.0,27.449999999999999,11,44.0,56.0,-0.023505365355135588
2009-10-07,25.399999999999999,27.350000000000001,10,40.0,60.0,-0.011934954497985983
2009-10-08,25.050000000000001,27.050000000000001,9,36.0,64.0,-0.012043658261196799
2009-10-09,24.550000000000001,26.5,8,32.0,68.0,-0.020205089251803976
2009-10-12,24.050000000000001,25.75,7,28.0,72.0,-0.025892719121966334
2009-10-13,23.550000000000001,25.600000000000001,6,24.0,76.0,-0.009812455487853255
2009-10-14,23.25,25.399999999999999,5,20.0,80.0,-0.008921459295842205
2009-10-15,22.350000000000001,24.899999999999999,4,16.0,84.0,-0.023227873448137815
2009-10-16,22.350000000000001,25.300000000000001,3,12.0,88.0,0.01371876531112215
2009-10-19,21.399999999999999,24.649999999999999,2,8.0,92.0,-0.027499398701194777
2009-10-20,21.100000000000001,24.550000000000001,1,4.0,96.0,-0.004756047560475429
2009-10-21,20.82,24.550000000000001,0,0.0,100.0,-0.0004587907586431905
2009-10-22,23.649999999999999,25.100000000000001,19,95.0,5.0,-0.03665987780040736
2009-10-23,24.050000000000001,25.449999999999999,18,90.0,10.0,0.016756244072083426
2009-10-26,24.550000000000001,25.949999999999999,17,85.0,15.0,0.02066969822240594
2009-10-27,24.649999999999999,25.850000000000001,16,80.0,20.0,0.0028271405492730217
2009-10-28,26.649999999999999,26.899999999999999,15,75.0,25.0,0.0727199678585777
2009-10-29,25.050000000000001,25.800000000000001,14,70.0,30.0,-0.055217594759008004
2009-10-30,27.850000000000001,27.699999999999999,13,65.0,35.0,0.10009891196834819
2009-11-02,28.0,28.100000000000001,12,60.0,40.0,0.008543933806997028
2009-11-03,28.100000000000001,28.300000000000001,11,55.0,45.0,0.004992867332382245
2009-11-04,27.600000000000001,28.050000000000001,10,50.0,50.0,-0.013746009223128741
2009-11-05,25.899999999999999,27.25,9,45.0,55.0,-0.04492362982929021
2009-11-06,25.100000000000001,26.399999999999999,8,40.0,60.0,-0.03105939757905607
2009-11-09,23.5,24.899999999999999,7,35.0,65.0,-0.05950540958268935
2009-11-10,23.5,25.100000000000001,6,30.0,70.0,0.005325686194182611
2009-11-11,23.649999999999999,25.149999999999999,5,25.0,75.0,0.0032493907392363575
2009-11-12,24.800000000000001,26.25,4,20.0,80.0,0.04490413723511599
2009-11-13,24.25,25.850000000000001,3,15.0,85.0,-0.01656394453004617
2009-11-16,23.399999999999999,25.449999999999999,2,10.0,90.0,-0.018254588051542342
2009-11-17,22.550000000000001,25.350000000000001,1,5.0,95.0,-0.006932065755595129
2009-11-18,22.539999999999999,24.399999999999999,0,0.0,100.0,-0.035819119397064725
2009-11-19,24.699999999999999,27.25,18,94.736842105263165,5.2631578947368425,0.012295081967213184
2009-11-20,24.199999999999999,27.0,17,89.473684210526315,10.526315789473685,-0.019603687612588905
2009-11-23,22.850000000000001,26.399999999999999,16,84.21052631578948,15.789473684210526,-0.051890846583583894
2009-11-24,22.699999999999999,26.050000000000001,15,78.94736842105263,21.05263157894737,-0.007756294964028743
2009-11-25,22.350000000000001,25.800000000000001,14,73.684210526315795,26.315789473684209,-0.014054418709241845
2009-11-27,24.050000000000001,27.149999999999999,13,68.421052631578945,31.578947368421051,0.06913328807422481
2009-11-30,24.100000000000001,27.149999999999999,12,63.157894736842103,36.842105263157897,0.0013668383976448428
2009-12-01,23.050000000000001,26.300000000000001,11,57.89473684210526,42.10526315789474,-0.03870631194574847
2009-12-02,22.649999999999999,26.199999999999999,10,52.631578947368418,47.368421052631582,-0.011208104321586365
2009-12-03,23.25,26.649999999999999,9,47.368421052631582,52.631578947368418,0.021739130434782705
2009-12-04,22.600000000000001,26.149999999999999,8,42.10526315789474,57.89473684210526,-0.022806095638465695
2009-12-07,22.5,26.050000000000001,7,36.842105263157897,63.157894736842103,-0.004055929127975255
2009-12-08,23.5,26.550000000000001,6,31.578947368421051,68.421052631578945,0.027653690704105394
2009-12-09,23.050000000000001,26.449999999999999,5,26.315789473684209,73.684210526315795,-0.008227913195515857
2009-12-10,22.5,26.100000000000001,4,21.05263157894737,78.94736842105263,-0.01575532900834098
2009-12-11,22.100000000000001,26.0,3,15.789473684210526,84.21052631578948,-0.006438213914849555
2009-12-14,21.100000000000001,25.550000000000001,2,10.526315789473685,89.473684210526315,-0.021148662658096673
2009-12-15,21.350000000000001,25.25,1,5.2631578947368425,94.736842105263165,-0.00965271220228714
2009-12-16,20.84,24.100000000000001,0,0.0,100.0,-0.04457286960176521
2009-12-17,24.449999999999999,26.75,21,95.454545454545453,4.5454545454545459,0.014522821576763434
2009-12-18,24.100000000000001,26.399999999999999,20,90.909090909090907,9.0909090909090917,-0.014253980007404632
2009-12-21,23.25,25.649999999999999,19,86.36363636363636,13.636363636363637,-0.03459237097980572
2009-12-22,22.649999999999999,25.100000000000001,18,81.818181818181813,18.181818181818183,-0.025159051474840877
2009-12-23,22.449999999999999,24.899999999999999,17,77.272727272727266,22.727272727272727,-0.008659712654989216
2009-12-24,22.100000000000001,24.75,16,72.727272727272734,27.272727272727273,-0.013237182653363488
2009-12-28,21.850000000000001,24.649999999999999,15,68.181818181818187,31.818181818181817,-0.009161521609241219
2009-12-29,22.0,24.75,14,63.636363636363633,36.363636363636367,0.005896462122726431
2009-12-30,22.399999999999999,25.050000000000001,13,59.090909090909093,40.909090909090907,0.015810276679841806
2009-12-31,22.949999999999999,25.800000000000001,12,54.545454545454547,45.454545454545453,0.02690409368044122
2010-01-04,22.100000000000001,24.850000000000001,11,50.0,50.0,-0.03693288338957623
2010-01-05,21.550000000000001,24.449999999999999,10,45.454545454545453,54.545454545454547,-0.020234291799786974
2010-01-06,20.800000000000001,23.550000000000001,9,40.909090909090907,59.090909090909093,-0.03595991353900563
2010-01-07,20.449999999999999,23.149999999999999,8,36.363636363636367,63.636363636363633,-0.016925103881625603
2010-01-08,19.899999999999999,22.550000000000001,7,31.818181818181817,68.181818181818187,-0.02624564281320474
2010-01-11,19.5,22.25,6,27.272727272727273,72.727272727272734,-0.015286357449481813
2010-01-12,20.25,22.800000000000001,5,22.727272727272727,77.272727272727266,0.028118393234672467
2010-01-13,19.399999999999999,22.5,4,18.181818181818183,81.818181818181813,-0.01912652142784088
2010-01-14,18.949999999999999,22.0,3,13.636363636363637,86.36363636363636,-0.02237878159966844
2010-01-15,19.649999999999999,22.550000000000001,2,9.0909090909090917,90.909090909090907,0.026429398757502387
2010-01-19,17.850000000000001,21.550000000000001,1,4.5454545454545459,95.454545454545453,-0.04813379563532516
2010-01-20,18.870000000000001,21.399999999999999,0,0.0,100.0,-0.004528061224489677
2010-01-21,22.649999999999999,24.100000000000001,18,94.736842105263165,5.2631578947368425,0.05841121495327095
2010-01-22,24.75,25.149999999999999,17,89.473684210526315,10.526315789473685,0.08997220935618366
2010-01-25,24.350000000000001,24.949999999999999,16,84.21052631578948,15.789473684210526,-0.015285001592187708
2010-01-26,24.550000000000001,25.300000000000001,15,78.94736842105263,21.05263157894737,0.009150608246312864
2010-01-27,23.75,24.699999999999999,14,73.684210526315795,26.315789473684209,-0.030674193204814126
2010-01-28,24.0,24.899999999999999,13,68.421052631578945,31.578947368421051,0.009868421052631637
2010-01-29,24.649999999999999,25.350000000000001,12,63.157894736842103,36.842105263157897,0.024165583008235902
2010-02-01,23.050000000000001,24.25,11,57.89473684210526,42.10526315789474,-0.05684099313259383
2010-02-02,22.100000000000001,23.449999999999999,10,52.631578947368418,47.368421052631582,-0.037649424645291085
2010-02-03,22.149999999999999,23.550000000000001,9,47.368421052631582,52.631578947368418,0.0032403656984145712
2010-02-04,25.600000000000001,25.649999999999999,8,42.10526315789474,57.89473684210526,0.11969644705070714
2010-02-05,26.100000000000001,25.850000000000001,7,36.842105263157897,63.157894736842103,0.012732313379197224
2010-02-08,26.399999999999999,26.199999999999999,6,31.578947368421051,68.421052631578945,0.012781497261107777
2010-02-09,25.550000000000001,25.649999999999999,5,26.315789473684209,73.684210526315795,-0.02454909819639295
2010-02-10,25.5,25.550000000000001,4,21.05263157894737,78.94736842105263,-0.0033891342302557748
2010-02-11,24.449999999999999,24.949999999999999,3,15.789473684210526,84.21052631578948,-0.027202472952086554
2010-02-12,24.449999999999999,24.899999999999999,2,10.526315789473685,89.473684210526315,-0.0016929425457623548
2010-02-16,22.600000000000001,23.600000000000001,1,5.2631578947368425,94.736842105263165,-0.05463786531130854
2010-02-17,22.5,22.75,0,0.0,100.0,-0.03442109968708096
2010-02-18,21.800000000000001,24.100000000000001,19,95.0,5.0,-0.04175824175824172
2010-02-19,21.350000000000001,23.699999999999999,18,90.0,10.0,-0.020419803787360302
2010-02-22,20.949999999999999,23.25,17,85.0,15.0,-0.018763029881862403
2010-02-23,21.649999999999999,23.899999999999999,16,80.0,20.0,0.03251937074430611
2010-02-24,21.100000000000001,23.649999999999999,15,75.0,25.0,-0.0221719457013575
2010-02-25,20.949999999999999,23.75,14,70.0,30.0,-0.004025301897642275
2010-02-26,20.399999999999999,23.5,13,65.0,35.0,-0.021110601193207845
2010-03-01,20.0,23.050000000000001,12,60.0,40.0,-0.019432161973469864
2010-03-02,19.800000000000001,22.800000000000001,11,55.0,45.0,-0.010367577756833168
2010-03-03,19.600000000000001,22.600000000000001,10,50.0,50.0,-0.009456264775413725
2010-03-04,19.600000000000001,22.5,9,45.0,55.0,-0.0023696682464454666
2010-03-05,18.550000000000001,21.600000000000001,8,40.0,60.0,-0.04564755838641188
2010-03-08,18.350000000000001,21.25,7,35.0,65.0,-0.014229636898920539
2010-03-09,18.5,21.25,6,30.0,70.0,0.0025945144551520194
2010-03-10,18.600000000000001,21.399999999999999,5,25.0,75.0,0.006609547123622939
2010-03-11,18.600000000000001,21.600000000000001,4,20.0,80.0,0.007246376811594235
2010-03-12,18.350000000000001,21.449999999999999,3,15.0,85.0,-0.008095238095238044
2010-03-15,18.100000000000001,21.5,2,10.0,90.0,0.0002382654276864571
2010-03-16,17.449999999999999,20.899999999999999,1,5.0,95.0,-0.028591682419659703
2010-03-17,16.68,20.100000000000001,0,0.0,100.0,-0.038523700398021776
2010-03-18,19.800000000000001,21.449999999999999,23,95.833333333333329,4.166666666666667,-0.014925373134328512
2010-03-19,20.199999999999999,21.699999999999999,22,91.666666666666671,8.3333333333333339,0.01981755268952501
2010-03-22,19.899999999999999,21.649999999999999,21,87.5,12.5,-0.013735137351373439
2010-03-23,19.449999999999999,21.350000000000001,20,83.333333333333329,16.666666666666668,-0.02143522833177991
2010-03-24,19.899999999999999,21.649999999999999,19,79.166666666666671,20.833333333333332,0.021500843170320305
2010-03-25,20.100000000000001,21.949999999999999,18,75.0,25.0,0.010897501799115972
2010-03-26,19.899999999999999,21.699999999999999,17,70.833333333333329,29.166666666666668,-0.010334346504559222
2010-03-29,19.5,21.25,16,66.666666666666671,33.333333333333336,-0.020297837617298753
2010-03-30,19.100000000000001,21.0,15,62.5,37.5,-0.01742738589211623
2010-03-31,18.949999999999999,21.0,14,58.333333333333336,41.666666666666664,-0.004731861198738141
2010-04-01,18.800000000000001,21.050000000000001,13,54.166666666666664,45.833333333333336,-0.003366294971596906
2010-04-05,18.0,20.350000000000001,12,50.0,50.0,-0.03802920474839788
2010-04-06,17.449999999999999,19.850000000000001,11,45.833333333333336,54.166666666666664,-0.027379400260756248
2010-04-07,17.899999999999999,20.100000000000001,10,41.666666666666664,58.333333333333336,0.01822222222222214
2010-04-08,17.449999999999999,19.850000000000001,9,37.5,62.5,-0.017376194613379803
2010-04-09,17.199999999999999,19.649999999999999,8,33.333333333333336,66.666666666666671,-0.011543535620052725
2010-04-12,17.100000000000001,19.649999999999999,7,29.166666666666668,70.833333333333329,-0.0017699115044248481
2010-04-13,17.149999999999999,19.75,6,25.0,75.0,0.004517906336088284
2010-04-14,16.699999999999999,19.300000000000001,5,20.833333333333332,79.166666666666671,-0.023560209424083767
2010-04-15,16.699999999999999,19.300000000000001,4,16.666666666666668,83.333333333333329,0.0
2010-04-16,18.199999999999999,19.949999999999999,3,12.5,87.5,0.041961130742049324
2010-04-19,17.399999999999999,19.5,2,8.3333333333333339,91.666666666666671,-0.02502375673107382
2010-04-20,16.0,18.600000000000001,1,4.166666666666667,95.833333333333329,-0.048727899956877874
2010-04-21,15.800000000000001,18.699999999999999,0,0.0,100.0,0.004731861198738141
2010-04-22,18.649999999999999,20.75,19,95.0,5.0,-0.002673796791443972
2010-04-23,18.5,20.75,18,90.0,10.0,-0.00759797387363359
2010-04-26,18.75,20.949999999999999,17,85.0,15.0,0.013084112149532645
2010-04-27,21.050000000000001,22.399999999999999,16,80.0,20.0,0.11386268343815509
2010-04-28,20.800000000000001,22.199999999999999,15,75.0,25.0,-0.011257035647279534
2010-04-29,19.649999999999999,21.649999999999999,14,70.0,30.0,-0.047281323877068515
2010-04-30,21.600000000000001,23.0,13,65.0,35.0,0.08740740740740738
2010-05-03,20.550000000000001,22.600000000000001,12,60.0,40.0,-0.037234042553191515
2010-05-04,23.0,24.449999999999999,11,55.0,45.0,0.10341600374356585
2010-05-05,24.149999999999999,25.449999999999999,10,50.0,50.0,0.04576683225874634
2010-05-06,29.199999999999999,29.100000000000001,9,45.0,55.0,0.1754032258064515
2010-05-07,32.950000000000003,30.949999999999999,8,40.0,60.0,0.09281180305369707
2010-05-10,27.449999999999999,27.050000000000001,7,35.0,65.0,-0.14299212598425193
2010-05-11,27.100000000000001,27.050000000000001,6,30.0,70.0,-0.004505332842956955
2010-05-12,25.050000000000001,25.800000000000001,5,25.0,75.0,-0.05505265102530943
2010-05-13,25.850000000000001,26.399999999999999,4,20.0,80.0,0.025378233284528928
2010-05-14,30.100000000000001,28.75,3,15.0,85.0,0.10384176492963104
2010-05-17,30.300000000000001,29.0,2,10.0,90.0,0.008375787928503575
2010-05-18,32.700000000000003,30.949999999999999,1,5.0,95.0,0.06848609680741502
2010-05-19,34.530000000000001,31.649999999999999,0,0.0,100.0,0.024373741441804375
2010-05-20,35.950000000000003,35.700000000000003,18,94.736842105263165,5.2631578947368425,0.13586097946287534
2010-05-21,35.75,35.700000000000003,17,89.473684210526315,10.526315789473685,-0.005272407732864748
2010-05-24,35.100000000000001,35.100000000000001,16,84.21052631578948,15.789473684210526,-0.018037252447912766
2010-05-25,33.75,34.100000000000001,15,78.94736842105263,21.05263157894737,-0.03688708951866848
2010-05-26,32.799999999999997,33.299999999999997,14,73.684210526315795,26.315789473684209,-0.027153193806893294
2010-05-27,29.649999999999999,30.949999999999999,13,68.421052631578945,31.578947368421051,-0.08926002876778005
2010-05-28,30.399999999999999,31.300000000000001,12,63.157894736842103,36.842105263157897,0.020747614462050423
2010-06-01,32.549999999999997,32.649999999999999,11,57.89473684210526,42.10526315789474,0.06036992635725302
2010-06-02,29.850000000000001,31.0,10,52.631578947368418,47.368421052631582,-0.06927735163504223
2010-06-03,29.600000000000001,30.699999999999999,9,47.368421052631582,52.631578947368418,-0.009004329004328904
2010-06-04,33.549999999999997,32.799999999999997,8,42.10526315789474,57.89473684210526,0.09862225322636897
2010-06-07,35.450000000000003,34.100000000000001,7,36.842105263157897,63.157894736842103,0.04688493324856968
2010-06-08,33.450000000000003,32.950000000000003,6,31.578947368421051,68.421052631578945,-0.042291016962044514
2010-06-09,33.399999999999999,33.350000000000001,5,26.315789473684209,73.684210526315795,0.0077895238852236925
2010-06-10,30.649999999999999,31.550000000000001,4,21.05263157894737,78.94736842105263,-0.06144502287427034
2010-06-11,29.300000000000001,30.899999999999999,3,15.789473684210526,84.21052631578948,-0.0254258622136444
2010-06-14,28.550000000000001,30.300000000000001,2,10.526315789473685,89.473684210526315,-0.020350334878928455
2010-06-15,25.850000000000001,28.550000000000001,1,5.2631578947368425,94.736842105263165,-0.06142957008039163
2010-06-16,26.109999999999999,27.800000000000001,0,0.0,100.0,-0.024529874942102792
2010-06-17,27.300000000000001,28.600000000000001,23,95.833333333333329,4.166666666666667,-0.017985611510791366
2010-06-18,26.850000000000001,28.0,22,91.666666666666671,8.3333333333333339,-0.016679360243716634
2010-06-21,27.100000000000001,28.149999999999999,21,87.5,12.5,0.008968609865470878
2010-06-22,28.399999999999999,29.0,20,83.333333333333329,16.666666666666668,0.04567362864356217
2010-06-23,28.75,29.550000000000001,19,79.166666666666671,20.833333333333332,0.013450292397660712
2010-06-24,30.649999999999999,30.800000000000001,18,75.0,25.0,0.061023054755043216
2010-06-25,29.75,30.350000000000001,17,70.833333333333329,29.166666666666668,-0.025661914460285096
2010-06-28,30.149999999999999,31.050000000000001,16,66.666666666666671,33.333333333333336,0.016290726817042467
2010-06-29,33.5,33.450000000000003,15,62.5,37.5,0.09961685823754807
2010-06-30,33.899999999999999,34.149999999999999,14,58.333333333333336,41.666666666666664,0.01530707485532945
2010-07-01,33.350000000000001,34.149999999999999,13,54.166666666666664,45.833333333333336,-0.009435118245313068
2010-07-02,32.049999999999997,33.399999999999999,12,50.0,50.0,-0.031080079090459622
2010-07-06,29.800000000000001,31.899999999999999,11,45.833333333333336,54.166666666666664,-0.05729564553093969
2010-07-07,27.600000000000001,30.050000000000001,10,41.666666666666664,58.333333333333336,-0.06498316498316492
2010-07-08,27.050000000000001,29.5,9,37.5,62.5,-0.018946461891775512
2010-07-09,26.550000000000001,29.050000000000001,8,33.333333333333336,66.666666666666671,-0.016400612289525496
2010-07-12,25.850000000000001,28.350000000000001,7,29.166666666666668,70.833333333333329,-0.024808033077377445
2010-07-13,25.800000000000001,28.149999999999999,6,25.0,75.0,-0.005656961834364371
2010-07-14,26.75,28.949999999999999,5,20.833333333333332,79.166666666666671,0.03038548752834469
2010-07-15,26.5,29.300000000000001,4,16.666666666666668,83.333333333333329,0.007897045919859735
2010-07-16,28.100000000000001,30.600000000000001,3,12.5,87.5,0.04682080924855514
2010-07-19,26.800000000000001,30.300000000000001,2,8.3333333333333339,91.666666666666671,-0.014032191498142832
2010-07-20,24.399999999999999,28.5,1,4.166666666666667,95.833333333333329,-0.061649541793946105
2010-07-21,23.789999999999999,28.850000000000001,0,0.0,100.0,0.010942785703780045
2010-07-22,27.300000000000001,30.199999999999999,19,95.0,5.0,-0.05372616984402079
2010-07-23,26.600000000000001,29.600000000000001,18,90.0,10.0,-0.025323374020768785
2010-07-26,25.550000000000001,28.75,17,85.0,15.0,-0.038289962825278856
2010-07-27,25.449999999999999,28.449999999999999,16,80.0,20.0,-0.0049942374183634675
2010-07-28,25.75,28.800000000000001,15,75.0,25.0,0.011900191938579718
2010-07-29,25.75,28.75,14,70.0,30.0,-0.00047147571900052476
2010-07-30,25.449999999999999,28.600000000000001,13,65.0,35.0,-0.009568480300187643
2010-08-02,23.850000000000001,27.149999999999999,12,60.0,40.0,-0.05828076452311459
2010-08-03,24.100000000000001,27.5,11,55.0,45.0,0.011521652761223633
2010-08-04,23.75,27.350000000000001,10,50.0,50.0,-0.010144362075692581
2010-08-05,23.800000000000001,27.649999999999999,9,45.0,55.0,0.006849315068493178
2010-08-06,23.699999999999999,27.75,8,40.0,60.0,0.00038583968361138865
2010-08-09,23.100000000000001,27.399999999999999,7,35.0,65.0,-0.01722158438576349
2010-08-10,23.25,27.550000000000001,6,30.0,70.0,0.0057926240586985145
2010-08-11,25.699999999999999,29.600000000000001,5,25.0,75.0,0.08263518659558255
2010-08-12,26.149999999999999,30.050000000000001,4,20.0,80.0,0.015720524017467152
2010-08-13,26.75,30.699999999999999,3,15.0,85.0,0.021865391185514227
2010-08-16,26.0,30.350000000000001,2,10.0,90.0,-0.013617869301668972
2010-08-17,24.350000000000001,29.449999999999999,1,5.0,95.0,-0.032592344977436016
2010-08-18,24.82,29.0,0,0.0,100.0,-0.013837985956499432
2010-08-19,29.899999999999999,32.149999999999999,18,94.736842105263165,5.2631578947368425,0.03103448275862064
2010-08-20,29.600000000000001,32.25,17,89.473684210526315,10.526315789473685,-0.009292539668624422
2010-08-23,29.0,32.149999999999999,16,84.21052631578948,15.789473684210526,-0.018319534965650752
2010-08-24,29.800000000000001,32.850000000000001,15,78.94736842105263,21.05263157894737,0.026585779284503674
2010-08-25,29.149999999999999,32.299999999999997,14,73.684210526315795,26.315789473684209,-0.020660442600276663
2010-08-26,29.550000000000001,32.5,13,68.421052631578945,31.578947368421051,0.0115870786516854
2010-08-27,27.550000000000001,30.899999999999999,12,63.157894736842103,36.842105263157897,-0.06146939480272817
2010-08-30,28.449999999999999,31.75,11,57.89473684210526,42.10526315789474,0.030627171329310476
2010-08-31,27.899999999999999,31.25,10,52.631578947368418,47.368421052631582,-0.017726430902195833
2010-09-01,25.800000000000001,29.75,9,47.368421052631582,52.631578947368418,-0.0615796519410976
2010-09-02,25.0,29.149999999999999,8,42.10526315789474,57.89473684210526,-0.024919765905229152
2010-09-03,23.600000000000001,27.850000000000001,7,36.842105263157897,63.157894736842103,-0.04897723998847581
2010-09-07,24.449999999999999,28.600000000000001,6,31.578947368421051,68.421052631578945,0.02993592310772919
2010-09-08,23.850000000000001,27.850000000000001,5,26.315789473684209,73.684210526315795,-0.025747348119575575
2010-09-09,23.75,27.550000000000001,4,21.05263157894737,78.94736842105263,-0.00923107139349899
2010-09-10,23.050000000000001,27.0,3,15.789473684210526,84.21052631578948,-0.02174126906050189
2010-09-13,21.699999999999999,25.699999999999999,2,10.526315789473685,89.473684210526315,-0.04958595230968765
2010-09-14,21.699999999999999,25.699999999999999,1,5.2631578947368425,94.736842105263165,0.0
2010-09-15,22.969999999999999,25.199999999999999,0,0.0,100.0,-0.01596118108610367
2010-09-16,25.100000000000001,27.600000000000001,24,96.0,4.0,-0.003968253968253954
2010-09-17,25.050000000000001,27.800000000000001,23,92.0,8.0,-0.0015873015873018037
2010-09-20,24.350000000000001,27.350000000000001,22,88.0,12.0,-0.026909378709932597
2010-09-21,24.449999999999999,27.399999999999999,21,84.0,16.0,0.00380412788344775
2010-09-22,24.949999999999999,27.649999999999999,20,80.0,20.0,0.018457587673541553
2010-09-23,25.800000000000001,28.25,19,76.0,24.0,0.031384856806590866
2010-09-24,24.199999999999999,27.199999999999999,18,72.0,28.0,-0.055631347582234425
2010-09-27,24.350000000000001,27.25,17,68.0,32.0,0.004872204472843311
2010-09-28,24.300000000000001,27.25,16,64.0,36.0,-0.0013450431205001001
2010-09-29,24.699999999999999,27.649999999999999,15,60.0,40.0,0.015771626843308795
2010-09-30,25.449999999999999,28.199999999999999,14,56.0,44.0,0.02588871715610508
2010-10-01,24.75,27.850000000000001,13,52.0,48.0,-0.02048012003000743
2010-10-04,25.149999999999999,28.199999999999999,12,48.0,52.0,0.01433036054577319
2010-10-05,23.649999999999999,27.050000000000001,11,44.0,56.0,-0.04929682824655868
2010-10-06,23.25,26.800000000000001,10,40.0,60.0,-0.012365970102527823
2010-10-07,22.949999999999999,26.699999999999999,9,36.0,64.0,-0.007092198581560294
2010-10-08,21.949999999999999,25.699999999999999,8,32.0,68.0,-0.03944773175542404
2010-10-11,21.300000000000001,25.100000000000001,7,28.0,72.0,-0.025142857142857133
2010-10-12,20.649999999999999,24.25,6,24.0,76.0,-0.03303378265934431
2010-10-13,20.649999999999999,23.550000000000001,5,20.0,80.0,-0.022748653040280398
2010-10-14,21.550000000000001,24.199999999999999,4,16.0,84.0,0.03047453199825867
2010-10-15,20.949999999999999,24.050000000000001,3,12.0,88.0,-0.009337146702557142
